date,store_id,product_category,product_name,units_sold,unit_price,customer_type,revenue
2025-05-21,S105,Clothing,Jacket,5,1333,Regular,6665
2025-05-21,S101,Clothing,Hoodie,19,1492,Loyalty,28348
2025-05-22,S102,Electronics,Mouse,1,3065,Loyalty,3065
2025-05-22,S101,Electronics,Smart Watch,11,3216,Regular,35376
2025-05-22,S103,Clothing,Jeans,12,661,Regular,7932
2025-05-22,S102,Electronics,Mouse,15,456,Loyalty,6840
2025-05-22,S104,Electronics,Smart Watch,14,2525,Regular,35350
2025-05-22,S103,Electronics,Smart Watch,24,3383,Loyalty,81192
2025-05-22,S105,Clothing,Hoodie,24,2377,Regular,57048
2025-05-22,S103,Clothing,Hoodie,22,807,Regular,17754
2025-05-22,S104,Electronics,Mouse,12,1386,Loyalty,16632
2025-05-22,S105,Grocery,Bread,2,1980,Regular,3960
2025-05-22,S104,Clothing,Jacket,10,3917,Loyalty,39170
2025-05-22,S102,Clothing,Jeans,24,3769,Regular,90456
2025-05-23,S105,Clothing,T-Shirt,8,3596,Regular,28768
2025-05-23,S101,Electronics,Headphones,2,335,Regular,670
2025-05-23,S102,Grocery,Bread,5,787,Loyalty,3935
2025-05-23,S104,Grocery,Eggs,7,3311,Loyalty,23177
2025-05-23,S105,Grocery,Milk,18,535,Regular,9630
2025-05-23,S104,Clothing,Jeans,16,2506,Loyalty,40096
2025-05-23,S105,Clothing,Hoodie,3,925,Loyalty,2775
2025-05-23,S102,Grocery,Milk,20,1668,Regular,33360
2025-05-23,S103,Grocery,Eggs,23,2872,Loyalty,66056
2025-05-23,S102,Electronics,Keyboard,10,452,Regular,4520
2025-05-23,S103,Electronics,Smart Watch,18,1114,Regular,20052
2025-05-23,S101,Electronics,Mouse,20,1663,Regular,33260
2025-05-24,S103,Electronics,Keyboard,8,1147,Loyalty,9176
2025-05-24,S104,Grocery,Bread,21,1708,Loyalty,35868
2025-05-24,S102,Clothing,T-Shirt,19,1871,Regular,35549
2025-05-24,S101,Grocery,Rice,18,1532,Regular,27576
2025-05-24,S103,Clothing,Hoodie,8,2077,Loyalty,16616
2025-05-24,S102,Grocery,Milk,9,3488,Regular,31392
2025-05-24,S102,Electronics,Headphones,2,285,Loyalty,570
2025-05-24,S104,Electronics,Mouse,1,672,Regular,672
2025-05-24,S105,Grocery,Eggs,19,3601,Loyalty,68419
2025-05-24,S104,Electronics,Keyboard,1,559,Regular,559
2025-05-24,S101,Electronics,Headphones,10,3731,Loyalty,37310
2025-05-24,S102,Grocery,Bread,7,3584,Loyalty,25088
2025-05-25,S102,Clothing,Hoodie,3,813,Regular,2439
2025-05-25,S102,Grocery,Milk,14,1351,Loyalty,18914
2025-05-25,S103,Grocery,Bread,17,1375,Regular,23375
2025-05-25,S103,Clothing,T-Shirt,8,1619,Regular,12952
2025-05-25,S101,Grocery,Eggs,1,3808,Regular,3808
2025-05-25,S105,Clothing,Hoodie,9,1874,Regular,16866
2025-05-25,S105,Electronics,Headphones,21,1771,Loyalty,37191
2025-05-25,S103,Electronics,Mouse,13,114,Regular,1482
2025-05-25,S102,Electronics,Keyboard,9,418,Loyalty,3762
2025-05-25,S104,Grocery,Bread,10,970,Loyalty,9700
2025-05-25,S103,Electronics,Headphones,22,213,Loyalty,4686
2025-05-25,S101,Electronics,Mouse,24,167,Regular,4008
2025-05-26,S104,Electronics,Mouse,24,2900,Loyalty,69600
2025-05-26,S103,Grocery,Milk,23,757,Regular,17411
2025-05-26,S105,Grocery,Milk,11,3561,Loyalty,39171
2025-05-26,S103,Clothing,T-Shirt,7,445,Loyalty,3115
2025-05-26,S102,Grocery,Bread,16,139,Regular,2224
2025-05-26,S102,Electronics,Headphones,13,1406,Loyalty,18278
2025-05-26,S101,Grocery,Eggs,24,3549,Loyalty,85176
2025-05-26,S105,Clothing,T-Shirt,18,333,Regular,5994
2025-05-26,S101,Grocery,Bread,20,1755,Regular,35100
2025-05-26,S103,Electronics,Headphones,13,1064,Loyalty,13832
2025-05-26,S105,Electronics,Keyboard,16,1963,Loyalty,31408
2025-05-26,S105,Clothing,T-Shirt,11,1930,Loyalty,21230
2025-05-27,S103,Grocery,Bread,13,1752,Loyalty,22776
2025-05-27,S101,Grocery,Milk,20,2700,Loyalty,54000
2025-05-27,S102,Clothing,T-Shirt,12,3359,Regular,40308
2025-05-27,S104,Grocery,Eggs,10,3502,Loyalty,35020
2025-05-27,S105,Grocery,Milk,18,2117,Regular,38106
2025-05-27,S103,Electronics,Smart Watch,24,3625,Regular,87000
2025-05-27,S105,Clothing,Jeans,9,2709,Regular,24381
2025-05-27,S104,Grocery,Eggs,12,552,Loyalty,6624
2025-05-27,S102,Grocery,Rice,16,445,Regular,7120
2025-05-27,S102,Electronics,Keyboard,15,273,Regular,4095
2025-05-27,S103,Clothing,Hoodie,20,3284,Regular,65680
2025-05-27,S101,Clothing,Hoodie,5,259,Regular,1295
2025-05-28,S102,Electronics,Smart Watch,20,1159,Loyalty,23180
2025-05-28,S101,Grocery,Milk,12,1574,Regular,18888
2025-05-28,S104,Clothing,Jacket,5,2888,Loyalty,14440
2025-05-28,S105,Clothing,Jacket,16,3559,Regular,56944
2025-05-28,S103,Clothing,Hoodie,20,2788,Regular,55760
2025-05-28,S102,Grocery,Rice,2,3452,Regular,6904
2025-05-28,S103,Electronics,Keyboard,22,2013,Regular,44286
2025-05-28,S102,Clothing,Jacket,17,3111,Regular,52887
2025-05-28,S101,Grocery,Milk,3,3116,Regular,9348
2025-05-28,S104,Clothing,T-Shirt,12,207,Loyalty,2484
2025-05-28,S103,Grocery,Milk,20,561,Regular,11220
2025-05-28,S103,Electronics,Smart Watch,17,2325,Loyalty,39525
2025-05-29,S102,Grocery,Eggs,11,2967,Regular,32637
2025-05-29,S102,Grocery,Rice,4,406,Loyalty,1624
2025-05-29,S105,Clothing,Hoodie,8,1860,Loyalty,14880
2025-05-29,S103,Clothing,T-Shirt,19,2400,Regular,45600
2025-05-29,S103,Clothing,Hoodie,7,1585,Loyalty,11095
2025-05-29,S105,Electronics,Smart Watch,10,888,Regular,8880
2025-05-29,S101,Grocery,Rice,4,2886,Loyalty,11544
2025-05-29,S102,Grocery,Rice,17,2702,Regular,45934
2025-05-29,S102,Grocery,Rice,24,2108,Loyalty,50592
2025-05-29,S104,Grocery,Bread,4,3341,Loyalty,13364
2025-05-29,S103,Electronics,Keyboard,10,2326,Loyalty,23260
2025-05-29,S102,Electronics,Smart Watch,7,3964,Loyalty,27748
2025-05-30,S105,Electronics,Smart Watch,2,1432,Loyalty,2864
2025-05-30,S102,Electronics,Keyboard,7,2293,Loyalty,16051
2025-05-30,S105,Electronics,Mouse,16,1496,Loyalty,23936
2025-05-30,S105,Electronics,Headphones,12,1709,Loyalty,20508
2025-05-30,S105,Grocery,Milk,5,3059,Loyalty,15295
2025-05-30,S105,Clothing,Jacket,7,664,Loyalty,4648
2025-05-30,S105,Clothing,Jacket,11,408,Regular,4488
2025-05-30,S102,Grocery,Eggs,6,3746,Loyalty,22476
2025-05-30,S104,Electronics,Headphones,7,1226,Loyalty,8582
2025-05-30,S103,Grocery,Rice,6,2627,Regular,15762
2025-05-30,S101,Grocery,Rice,13,2966,Regular,38558
2025-05-30,S103,Electronics,Smart Watch,18,2815,Loyalty,50670
2025-05-31,S105,Grocery,Rice,4,3094,Regular,12376
2025-05-31,S105,Electronics,Headphones,2,1576,Regular,3152
2025-05-31,S104,Electronics,Smart Watch,6,549,Loyalty,3294
2025-05-31,S105,Electronics,Mouse,23,2698,Regular,62054
2025-05-31,S104,Grocery,Bread,1,2367,Regular,2367
2025-05-31,S104,Electronics,Headphones,8,1417,Loyalty,11336
2025-05-31,S101,Electronics,Keyboard,2,1152,Regular,2304
2025-05-31,S101,Clothing,Jeans,13,3410,Loyalty,44330
2025-05-31,S103,Clothing,T-Shirt,14,3273,Loyalty,45822
2025-05-31,S101,Grocery,Bread,3,1633,Loyalty,4899
2025-05-31,S104,Clothing,Hoodie,12,526,Loyalty,6312
2025-05-31,S101,Electronics,Smart Watch,21,106,Loyalty,2226
2025-06-01,S101,Grocery,Rice,2,251,Regular,502
2025-06-01,S104,Grocery,Eggs,24,3069,Loyalty,73656
2025-06-01,S103,Grocery,Bread,13,854,Regular,11102
2025-06-01,S102,Electronics,Mouse,22,922,Regular,20284
2025-06-01,S102,Electronics,Headphones,8,2148,Regular,17184
2025-06-01,S103,Clothing,T-Shirt,10,3314,Regular,33140
2025-06-01,S102,Clothing,Hoodie,12,2876,Regular,34512
2025-06-01,S103,Clothing,Jeans,4,1637,Loyalty,6548
2025-06-01,S102,Electronics,Headphones,9,363,Regular,3267
2025-06-01,S105,Electronics,Smart Watch,9,3899,Regular,35091
2025-06-01,S103,Clothing,Jeans,11,2512,Regular,27632
2025-06-01,S103,Grocery,Eggs,15,1694,Regular,25410
2025-06-02,S101,Clothing,Jeans,18,3107,Loyalty,55926
2025-06-02,S102,Grocery,Milk,20,3738,Regular,74760
2025-06-02,S104,Clothing,Hoodie,2,1116,Regular,2232
2025-06-02,S102,Grocery,Milk,5,3516,Loyalty,17580
2025-06-02,S101,Clothing,Hoodie,19,3334,Regular,63346
2025-06-02,S105,Electronics,Keyboard,24,3445,Loyalty,82680
2025-06-02,S102,Clothing,Hoodie,1,1359,Regular,1359
2025-06-02,S104,Electronics,Smart Watch,5,3836,Regular,19180
2025-06-02,S105,Grocery,Bread,16,3913,Loyalty,62608
2025-06-02,S102,Clothing,Jeans,16,471,Regular,7536
2025-06-02,S103,Electronics,Headphones,19,1236,Loyalty,23484
2025-06-02,S101,Electronics,Headphones,22,1368,Regular,30096
2025-06-03,S103,Electronics,Keyboard,20,1211,Loyalty,24220
2025-06-03,S104,Clothing,Jeans,15,2651,Regular,39765
2025-06-03,S102,Clothing,Hoodie,19,434,Regular,8246
2025-06-03,S102,Electronics,Mouse,2,2946,Regular,5892
2025-06-03,S104,Grocery,Bread,9,3655,Regular,32895
2025-06-03,S101,Clothing,T-Shirt,9,389,Loyalty,3501
2025-06-03,S104,Grocery,Eggs,8,606,Regular,4848
2025-06-03,S102,Electronics,Headphones,12,923,Loyalty,11076
2025-06-03,S103,Grocery,Rice,16,687,Loyalty,10992
2025-06-03,S105,Grocery,Eggs,16,946,Loyalty,15136
2025-06-03,S103,Electronics,Keyboard,22,2262,Loyalty,49764
2025-06-03,S102,Electronics,Smart Watch,22,2671,Regular,58762
2025-06-04,S101,Electronics,Headphones,2,847,Loyalty,1694
2025-06-04,S101,Clothing,Jacket,10,3017,Regular,30170
2025-06-04,S105,Electronics,Smart Watch,13,1475,Loyalty,19175
2025-06-04,S102,Grocery,Eggs,16,2642,Regular,42272
2025-06-04,S104,Grocery,Rice,3,3114,Loyalty,9342
2025-06-04,S101,Electronics,Mouse,10,646,Loyalty,6460
2025-06-04,S103,Grocery,Bread,5,1690,Regular,8450
2025-06-04,S101,Clothing,Hoodie,23,1144,Regular,26312
2025-06-04,S101,Grocery,Eggs,9,1235,Loyalty,11115
2025-06-04,S105,Electronics,Smart Watch,17,274,Loyalty,4658
2025-06-04,S102,Clothing,T-Shirt,9,3183,Loyalty,28647
2025-06-04,S104,Clothing,Jeans,4,2854,Loyalty,11416
2025-06-05,S105,Clothing,Hoodie,4,495,Regular,1980
2025-06-05,S103,Clothing,Hoodie,8,2839,Regular,22712
2025-06-05,S102,Electronics,Headphones,10,1179,Loyalty,11790
2025-06-05,S105,Clothing,T-Shirt,1,1856,Regular,1856
2025-06-05,S102,Electronics,Smart Watch,23,2202,Regular,50646
2025-06-05,S101,Clothing,Hoodie,2,792,Loyalty,1584
2025-06-05,S104,Clothing,Jeans,1,382,Loyalty,382
2025-06-05,S101,Electronics,Smart Watch,23,1569,Loyalty,36087
2025-06-05,S101,Grocery,Rice,2,3006,Regular,6012
2025-06-05,S102,Grocery,Eggs,3,2414,Loyalty,7242
2025-06-05,S101,Grocery,Rice,10,2617,Loyalty,26170
2025-06-05,S102,Electronics,Keyboard,5,2807,Regular,14035
2025-06-06,S103,Grocery,Rice,20,609,Loyalty,12180
2025-06-06,S101,Clothing,T-Shirt,4,2453,Regular,9812
2025-06-06,S103,Clothing,T-Shirt,9,1031,Loyalty,9279
2025-06-06,S103,Clothing,Jeans,10,2959,Regular,29590
2025-06-06,S102,Clothing,Jeans,2,1617,Regular,3234
2025-06-06,S102,Electronics,Headphones,13,3648,Loyalty,47424
2025-06-06,S105,Clothing,Jeans,18,2244,Loyalty,40392
2025-06-06,S103,Clothing,Jacket,21,348,Regular,7308
2025-06-06,S101,Electronics,Mouse,18,2939,Regular,52902
2025-06-06,S101,Clothing,Jeans,14,1188,Loyalty,16632
2025-06-06,S104,Clothing,Jacket,6,3967,Regular,23802
2025-06-06,S101,Clothing,Jacket,19,2606,Loyalty,49514
2025-06-07,S105,Electronics,Mouse,11,3535,Loyalty,38885
2025-06-07,S102,Grocery,Eggs,24,1863,Loyalty,44712
2025-06-07,S102,Grocery,Bread,10,730,Regular,7300
2025-06-07,S105,Grocery,Bread,2,1779,Regular,3558
2025-06-07,S105,Electronics,Smart Watch,3,730,Loyalty,2190
2025-06-07,S102,Grocery,Rice,8,876,Loyalty,7008
2025-06-07,S102,Clothing,Jeans,5,2202,Loyalty,11010
2025-06-07,S104,Electronics,Mouse,3,431,Regular,1293
2025-06-07,S104,Grocery,Bread,13,3010,Regular,39130
2025-06-07,S103,Grocery,Milk,9,2036,Loyalty,18324
2025-06-07,S102,Clothing,Hoodie,17,3431,Loyalty,58327
2025-06-07,S102,Clothing,Hoodie,18,1487,Loyalty,26766
2025-06-08,S103,Grocery,Rice,8,3853,Regular,30824
2025-06-08,S103,Grocery,Bread,12,903,Loyalty,10836
2025-06-08,S103,Electronics,Mouse,9,2799,Regular,25191
2025-06-08,S105,Electronics,Smart Watch,11,1349,Loyalty,14839
2025-06-08,S103,Electronics,Keyboard,20,2745,Regular,54900
2025-06-08,S104,Grocery,Eggs,16,1825,Loyalty,29200
2025-06-08,S104,Electronics,Smart Watch,4,2748,Loyalty,10992
2025-06-08,S104,Electronics,Headphones,12,3962,Loyalty,47544
2025-06-08,S102,Clothing,Jeans,13,2648,Regular,34424
2025-06-08,S103,Clothing,Jacket,17,3198,Loyalty,54366
2025-06-08,S105,Clothing,Hoodie,2,3899,Regular,7798
2025-06-08,S102,Clothing,T-Shirt,9,3858,Regular,34722
2025-06-09,S104,Electronics,Smart Watch,15,2449,Loyalty,36735
2025-06-09,S105,Electronics,Smart Watch,15,673,Regular,10095
2025-06-09,S103,Clothing,T-Shirt,8,3877,Loyalty,31016
2025-06-09,S104,Electronics,Smart Watch,16,3455,Regular,55280
2025-06-09,S101,Grocery,Rice,11,610,Loyalty,6710
2025-06-09,S103,Clothing,T-Shirt,12,1600,Regular,19200
2025-06-09,S101,Grocery,Eggs,13,2927,Loyalty,38051
2025-06-09,S104,Grocery,Bread,10,607,Regular,6070
2025-06-09,S101,Clothing,Jeans,22,989,Loyalty,21758
2025-06-09,S101,Electronics,Keyboard,20,3209,Loyalty,64180
2025-06-09,S104,Grocery,Milk,1,3961,Loyalty,3961
2025-06-09,S102,Clothing,T-Shirt,23,1206,Loyalty,27738
2025-06-10,S105,Electronics,Headphones,20,3438,Loyalty,68760
2025-06-10,S103,Electronics,Mouse,6,359,Regular,2154
2025-06-10,S101,Clothing,Jacket,18,2676,Regular,48168
2025-06-10,S101,Electronics,Keyboard,11,1698,Loyalty,18678
2025-06-10,S101,Grocery,Bread,24,2446,Loyalty,58704
2025-06-10,S105,Grocery,Bread,23,125,Regular,2875
2025-06-10,S101,Electronics,Keyboard,9,1240,Regular,11160
2025-06-10,S103,Clothing,Jacket,21,3521,Loyalty,73941
2025-06-10,S103,Electronics,Smart Watch,19,3953,Regular,75107
2025-06-10,S104,Electronics,Mouse,1,3523,Loyalty,3523
2025-06-10,S105,Grocery,Rice,8,3944,Loyalty,31552
2025-06-10,S104,Grocery,Bread,14,2293,Loyalty,32102
2025-06-11,S101,Grocery,Eggs,10,1429,Regular,14290
2025-06-11,S105,Clothing,T-Shirt,12,3773,Regular,45276
2025-06-11,S104,Clothing,Jeans,16,278,Loyalty,4448
2025-06-11,S105,Electronics,Smart Watch,11,1393,Loyalty,15323
2025-06-11,S101,Clothing,Jeans,3,2725,Regular,8175
2025-06-11,S101,Electronics,Mouse,17,330,Loyalty,5610
2025-06-11,S101,Electronics,Headphones,3,196,Loyalty,588
2025-06-11,S102,Electronics,Mouse,16,338,Regular,5408
2025-06-11,S101,Clothing,Jeans,16,1280,Regular,20480
2025-06-11,S105,Grocery,Eggs,24,2720,Loyalty,65280
2025-06-11,S102,Grocery,Bread,2,1356,Regular,2712
2025-06-11,S101,Grocery,Bread,8,1037,Loyalty,8296
2025-06-12,S105,Clothing,Jacket,10,2190,Loyalty,21900
2025-06-12,S101,Grocery,Eggs,17,2443,Loyalty,41531
2025-06-12,S104,Grocery,Bread,15,830,Regular,12450
2025-06-12,S103,Clothing,Hoodie,24,1822,Regular,43728
2025-06-12,S102,Grocery,Bread,9,2508,Regular,22572
2025-06-12,S104,Electronics,Smart Watch,1,3138,Loyalty,3138
2025-06-12,S105,Clothing,Jacket,18,3552,Regular,63936
2025-06-12,S104,Grocery,Rice,21,1023,Regular,21483
2025-06-12,S104,Grocery,Milk,15,1104,Loyalty,16560
2025-06-12,S102,Clothing,T-Shirt,10,3617,Loyalty,36170
2025-06-12,S105,Grocery,Eggs,23,3188,Regular,73324
2025-06-12,S105,Grocery,Bread,20,150,Regular,3000
2025-06-13,S102,Grocery,Rice,23,496,Loyalty,11408
2025-06-13,S104,Electronics,Smart Watch,22,1993,Loyalty,43846
2025-06-13,S101,Clothing,Jeans,16,327,Loyalty,5232
2025-06-13,S102,Electronics,Mouse,11,2563,Loyalty,28193
2025-06-13,S102,Clothing,Jeans,11,2410,Loyalty,26510
2025-06-13,S101,Electronics,Keyboard,13,747,Loyalty,9711
2025-06-13,S105,Grocery,Rice,20,3923,Regular,78460
2025-06-13,S105,Electronics,Keyboard,21,402,Regular,8442
2025-06-13,S104,Grocery,Rice,21,167,Regular,3507
2025-06-13,S103,Grocery,Milk,11,431,Loyalty,4741
2025-06-13,S101,Clothing,Hoodie,5,517,Regular,2585
2025-06-13,S102,Clothing,Jeans,23,1146,Regular,26358
2025-06-14,S103,Grocery,Rice,6,1663,Regular,9978
2025-06-14,S105,Clothing,Hoodie,13,2396,Regular,31148
2025-06-14,S105,Grocery,Bread,19,1353,Regular,25707
2025-06-14,S102,Electronics,Smart Watch,12,2453,Regular,29436
2025-06-14,S104,Electronics,Headphones,12,3102,Loyalty,37224
2025-06-14,S104,Grocery,Rice,10,3530,Loyalty,35300
2025-06-14,S102,Grocery,Bread,17,759,Regular,12903
2025-06-14,S101,Grocery,Bread,18,1767,Loyalty,31806
2025-06-14,S103,Electronics,Smart Watch,23,1781,Loyalty,40963
2025-06-14,S102,Electronics,Keyboard,19,617,Loyalty,11723
2025-06-14,S102,Clothing,Jacket,6,1407,Loyalty,8442
2025-06-14,S105,Electronics,Keyboard,23,1808,Loyalty,41584
2025-06-15,S104,Grocery,Bread,7,3593,Regular,25151
2025-06-15,S105,Electronics,Keyboard,8,2103,Regular,16824
2025-06-15,S103,Electronics,Smart Watch,11,374,Loyalty,4114
2025-06-15,S103,Electronics,Smart Watch,15,810,Loyalty,12150
2025-06-15,S103,Clothing,T-Shirt,13,3723,Regular,48399
2025-06-15,S102,Electronics,Headphones,4,1698,Regular,6792
2025-06-15,S101,Clothing,Jacket,7,173,Regular,1211
2025-06-15,S104,Electronics,Keyboard,3,2983,Loyalty,8949
2025-06-15,S101,Clothing,Jeans,15,1075,Regular,16125
2025-06-15,S104,Clothing,Hoodie,18,3913,Loyalty,70434
2025-06-15,S103,Electronics,Mouse,7,3056,Loyalty,21392
2025-06-15,S104,Clothing,T-Shirt,1,2844,Regular,2844
2025-06-16,S103,Clothing,Jeans,10,236,Regular,2360
2025-06-16,S102,Electronics,Smart Watch,16,2630,Loyalty,42080
2025-06-16,S103,Electronics,Keyboard,6,434,Regular,2604
2025-06-16,S105,Clothing,T-Shirt,15,2956,Regular,44340
2025-06-16,S102,Clothing,Hoodie,5,491,Regular,2455
2025-06-16,S102,Clothing,Hoodie,16,763,Regular,12208
2025-06-16,S105,Electronics,Mouse,13,306,Loyalty,3978
2025-06-16,S101,Grocery,Rice,13,3692,Regular,47996
2025-06-16,S101,Electronics,Headphones,17,1121,Regular,19057
2025-06-16,S101,Electronics,Keyboard,12,2166,Regular,25992
2025-06-16,S101,Clothing,T-Shirt,1,721,Regular,721
2025-06-16,S101,Clothing,Jacket,19,365,Loyalty,6935
2025-06-17,S102,Electronics,Mouse,9,2025,Loyalty,18225
2025-06-17,S105,Clothing,Hoodie,17,1634,Regular,27778
2025-06-17,S103,Clothing,Jacket,18,1013,Loyalty,18234
2025-06-17,S102,Clothing,T-Shirt,15,466,Regular,6990
2025-06-17,S104,Grocery,Bread,6,841,Loyalty,5046
2025-06-17,S102,Clothing,Hoodie,1,137,Regular,137
2025-06-17,S104,Electronics,Mouse,17,1455,Loyalty,24735
2025-06-17,S103,Electronics,Keyboard,22,2171,Loyalty,47762
2025-06-17,S103,Clothing,Jacket,12,2911,Loyalty,34932
2025-06-17,S105,Electronics,Keyboard,3,1254,Loyalty,3762
2025-06-17,S102,Clothing,T-Shirt,16,696,Regular,11136
2025-06-17,S101,Grocery,Eggs,11,161,Regular,1771
2025-06-18,S101,Clothing,Jeans,13,3452,Regular,44876
2025-06-18,S105,Grocery,Rice,11,929,Loyalty,10219
2025-06-18,S101,Grocery,Rice,3,693,Regular,2079
2025-06-18,S101,Electronics,Mouse,4,196,Regular,784
2025-06-18,S102,Electronics,Headphones,22,2472,Regular,54384
2025-06-18,S104,Grocery,Eggs,1,3549,Regular,3549
2025-06-18,S102,Grocery,Rice,17,2777,Regular,47209
2025-06-18,S101,Electronics,Headphones,13,508,Loyalty,6604
2025-06-18,S102,Grocery,Milk,12,121,Loyalty,1452
2025-06-18,S105,Clothing,Jeans,17,2072,Regular,35224
2025-06-18,S104,Grocery,Milk,13,1348,Loyalty,17524
2025-06-18,S105,Electronics,Keyboard,22,665,Regular,14630
2025-06-19,S102,Clothing,T-Shirt,18,2339,Loyalty,42102
2025-06-19,S103,Grocery,Rice,1,815,Regular,815
2025-06-19,S105,Grocery,Eggs,16,1199,Regular,19184
2025-06-19,S104,Grocery,Milk,21,2716,Regular,57036
2025-06-19,S103,Grocery,Rice,6,1692,Loyalty,10152
2025-06-19,S101,Electronics,Mouse,12,72,Regular,864
2025-06-19,S105,Clothing,Jeans,11,1045,Loyalty,11495
2025-06-19,S101,Grocery,Milk,17,3032,Regular,51544
2025-06-19,S104,Grocery,Rice,1,2630,Loyalty,2630
2025-06-19,S102,Electronics,Smart Watch,11,3188,Loyalty,35068
2025-06-19,S102,Electronics,Smart Watch,8,3072,Loyalty,24576
2025-06-19,S105,Clothing,Hoodie,20,1124,Loyalty,22480
2025-06-20,S104,Grocery,Rice,3,2683,Loyalty,8049
2025-06-20,S102,Clothing,Hoodie,1,2388,Regular,2388
2025-06-20,S103,Electronics,Mouse,12,562,Loyalty,6744
2025-06-20,S103,Grocery,Rice,1,1173,Loyalty,1173
2025-06-20,S102,Electronics,Mouse,4,2338,Regular,9352
2025-06-20,S101,Clothing,Jacket,22,2273,Loyalty,50006
2025-06-20,S101,Grocery,Rice,23,501,Loyalty,11523
2025-06-20,S105,Electronics,Keyboard,9,1195,Loyalty,10755
2025-06-20,S103,Clothing,Hoodie,9,2638,Loyalty,23742
2025-06-20,S103,Grocery,Eggs,1,1829,Loyalty,1829
2025-06-20,S101,Clothing,Jacket,22,2431,Loyalty,53482
2025-06-20,S104,Electronics,Keyboard,16,3986,Loyalty,63776
2025-06-21,S104,Clothing,T-Shirt,23,1380,Regular,31740
2025-06-21,S101,Grocery,Rice,5,1783,Loyalty,8915
2025-06-21,S101,Grocery,Rice,13,1637,Regular,21281
2025-06-21,S105,Clothing,T-Shirt,3,3820,Regular,11460
2025-06-21,S104,Clothing,T-Shirt,19,648,Loyalty,12312
2025-06-21,S102,Electronics,Headphones,1,2345,Loyalty,2345
2025-06-21,S104,Grocery,Rice,7,2800,Regular,19600
2025-06-21,S104,Electronics,Headphones,18,1681,Regular,30258
2025-06-21,S101,Electronics,Keyboard,5,1186,Regular,5930
2025-06-21,S104,Electronics,Smart Watch,4,979,Loyalty,3916
2025-06-21,S105,Electronics,Headphones,6,1555,Regular,9330
2025-06-21,S104,Clothing,T-Shirt,7,2663,Regular,18641
2025-06-22,S101,Clothing,T-Shirt,8,1861,Regular,14888
2025-06-22,S102,Electronics,Headphones,23,3203,Regular,73669
2025-06-22,S102,Grocery,Eggs,12,882,Regular,10584
2025-06-22,S104,Electronics,Keyboard,19,1291,Loyalty,24529
2025-06-22,S102,Clothing,Jacket,14,942,Loyalty,13188
2025-06-22,S102,Clothing,T-Shirt,24,3578,Loyalty,85872
2025-06-22,S105,Clothing,Jacket,19,3722,Loyalty,70718
2025-06-22,S101,Clothing,Jacket,21,216,Regular,4536
2025-06-22,S101,Clothing,T-Shirt,1,1331,Loyalty,1331
2025-06-22,S102,Clothing,Hoodie,9,2587,Loyalty,23283
2025-06-22,S104,Clothing,T-Shirt,6,757,Regular,4542
2025-06-22,S103,Grocery,Bread,18,1227,Regular,22086
2025-06-23,S105,Electronics,Keyboard,13,682,Loyalty,8866
2025-06-23,S104,Grocery,Rice,22,1713,Regular,37686
2025-06-23,S105,Clothing,Jacket,7,3922,Loyalty,27454
2025-06-23,S104,Grocery,Rice,11,2441,Regular,26851
2025-06-23,S104,Electronics,Mouse,22,3603,Loyalty,79266
2025-06-23,S102,Clothing,T-Shirt,16,2289,Regular,36624
2025-06-23,S103,Clothing,Hoodie,11,3969,Loyalty,43659
2025-06-23,S103,Electronics,Smart Watch,21,1351,Loyalty,28371
2025-06-23,S103,Electronics,Headphones,17,3037,Loyalty,51629
2025-06-23,S102,Electronics,Smart Watch,1,1586,Regular,1586
2025-06-23,S105,Clothing,T-Shirt,16,3907,Loyalty,62512
2025-06-23,S103,Clothing,T-Shirt,22,3566,Regular,78452
2025-06-24,S101,Grocery,Milk,5,1768,Regular,8840
2025-06-24,S102,Grocery,Milk,21,3216,Loyalty,67536
2025-06-24,S105,Grocery,Milk,7,833,Loyalty,5831
2025-06-24,S101,Grocery,Milk,7,3967,Loyalty,27769
2025-06-24,S101,Electronics,Keyboard,6,3783,Loyalty,22698
2025-06-24,S104,Electronics,Smart Watch,17,3862,Regular,65654
2025-06-24,S105,Grocery,Rice,8,2793,Loyalty,22344
2025-06-24,S103,Electronics,Keyboard,1,426,Regular,426
2025-06-24,S104,Clothing,Hoodie,9,538,Regular,4842
2025-06-24,S103,Clothing,T-Shirt,4,3294,Loyalty,13176
2025-06-24,S103,Clothing,Jeans,5,1727,Loyalty,8635
2025-06-24,S102,Grocery,Bread,13,1006,Loyalty,13078
2025-06-25,S102,Grocery,Milk,13,3905,Loyalty,50765
2025-06-25,S105,Clothing,Jacket,22,817,Loyalty,17974
2025-06-25,S104,Grocery,Milk,17,3322,Regular,56474
2025-06-25,S102,Clothing,Hoodie,21,172,Regular,3612
2025-06-25,S103,Grocery,Rice,1,3586,Regular,3586
2025-06-25,S105,Electronics,Headphones,9,1964,Regular,17676
2025-06-25,S105,Grocery,Bread,5,3202,Regular,16010
2025-06-25,S101,Electronics,Mouse,19,3329,Loyalty,63251
2025-06-25,S105,Clothing,Jeans,15,2430,Loyalty,36450
2025-06-25,S103,Electronics,Keyboard,18,937,Regular,16866
2025-06-25,S101,Clothing,Jeans,5,3198,Loyalty,15990
2025-06-25,S103,Grocery,Eggs,3,3576,Regular,10728
